date,location,new_cases,new_deaths,total_cases,total_deaths
1/4/20,Netherlands,0,0,0,0
1/5/20,Netherlands,0,0,0,0
1/6/20,Netherlands,0,0,0,0
1/7/20,Netherlands,0,0,0,0
1/8/20,Netherlands,0,0,0,0
1/9/20,Netherlands,0,0,0,0
1/10/20,Netherlands,0,0,0,0
1/11/20,Netherlands,0,0,0,0
1/12/20,Netherlands,0,0,0,0
1/13/20,Netherlands,0,0,0,0
1/14/20,Netherlands,0,0,0,0
1/15/20,Netherlands,0,0,0,0
1/16/20,Netherlands,0,0,0,0
1/17/20,Netherlands,0,0,0,0
1/18/20,Netherlands,0,0,0,0
1/19/20,Netherlands,0,0,0,0
1/20/20,Netherlands,0,0,0,0
1/21/20,Netherlands,0,0,0,0
1/22/20,Netherlands,0,0,0,0
1/23/20,Netherlands,0,0,0,0
1/24/20,Netherlands,0,0,0,0
1/25/20,Netherlands,0,0,0,0
1/26/20,Netherlands,0,0,0,0
1/27/20,Netherlands,0,0,0,0
1/28/20,Netherlands,0,0,0,0
1/29/20,Netherlands,0,0,0,0
1/30/20,Netherlands,0,0,0,0
1/31/20,Netherlands,0,0,0,0
2/1/20,Netherlands,0,0,0,0
2/2/20,Netherlands,0,0,0,0
2/3/20,Netherlands,0,0,0,0
2/4/20,Netherlands,0,0,0,0
2/5/20,Netherlands,0,0,0,0
2/6/20,Netherlands,0,0,0,0
2/7/20,Netherlands,0,0,0,0
2/8/20,Netherlands,0,0,0,0
2/9/20,Netherlands,0,0,0,0
2/10/20,Netherlands,0,0,0,0
2/11/20,Netherlands,0,0,0,0
2/12/20,Netherlands,0,0,0,0
2/13/20,Netherlands,0,0,0,0
2/14/20,Netherlands,0,0,0,0
2/15/20,Netherlands,0,0,0,0
2/16/20,Netherlands,0,0,0,0
2/17/20,Netherlands,0,0,0,0
2/18/20,Netherlands,0,0,0,0
2/19/20,Netherlands,0,0,0,0
2/20/20,Netherlands,0,0,0,0
2/21/20,Netherlands,0,0,0,0
2/22/20,Netherlands,0,0,0,0
2/23/20,Netherlands,0,0,0,0
2/24/20,Netherlands,0,0,0,0
2/25/20,Netherlands,0,0,0,0
2/26/20,Netherlands,0,0,0,0
2/27/20,Netherlands,0,0,0,0
2/28/20,Netherlands,1,0,1,0
2/29/20,Netherlands,1,0,2,0
3/1/20,Netherlands,5,0,7,0
3/2/20,Netherlands,6,0,13,0
3/3/20,Netherlands,5,0,18,0
3/4/20,Netherlands,10,0,28,0
3/5/20,Netherlands,10,0,38,0
3/6/20,Netherlands,44,0,82,0
3/7/20,Netherlands,46,1,128,1
3/8/20,Netherlands,60,0,188,1
3/9/20,Netherlands,77,2,265,3
3/10/20,Netherlands,56,0,321,3
3/11/20,Netherlands,61,1,382,4
3/12/20,Netherlands,121,1,503,5
3/13/20,Netherlands,111,0,614,5
3/14/20,Netherlands,190,0,804,5
3/15/20,Netherlands,155,7,959,12
3/16/20,Netherlands,176,8,1135,20
3/17/20,Netherlands,278,4,1413,24
3/18/20,Netherlands,292,0,1705,24
3/19/20,Netherlands,346,34,2051,58
3/20/20,Netherlands,409,18,2460,76
3/21/20,Netherlands,534,30,2994,106
3/22/20,Netherlands,637,30,3631,136
3/23/20,Netherlands,573,43,4204,179
3/24/20,Netherlands,545,34,4749,213
3/25/20,Netherlands,811,63,5560,276
3/20/20,Netherlands Antilles,9,0,9,0
3/21/20,Netherlands Antilles,4,0,13,0
3/22/20,Netherlands Antilles,0,0,13,0
3/23/20,Netherlands Antilles,0,0,13,0
3/24/20,Netherlands Antilles,4,0,17,0
3/25/20,Netherlands Antilles,5,0,22,0
3/21/20,New Caledonia,2,0,2,0
3/22/20,New Caledonia,2,0,4,0
3/23/20,New Caledonia,1,0,5,0
3/24/20,New Caledonia,2,0,7,0
3/25/20,New Caledonia,2,0,9,0
12/31/19,New Zealand,0,0,0,0
1/1/20,New Zealand,0,0,0,0
1/2/20,New Zealand,0,0,0,0
1/3/20,New Zealand,0,0,0,0
1/4/20,New Zealand,0,0,0,0
1/5/20,New Zealand,0,0,0,0
1/6/20,New Zealand,0,0,0,0
1/7/20,New Zealand,0,0,0,0
1/8/20,New Zealand,0,0,0,0
1/9/20,New Zealand,0,0,0,0
1/10/20,New Zealand,0,0,0,0
1/11/20,New Zealand,0,0,0,0
1/12/20,New Zealand,0,0,0,0
1/13/20,New Zealand,0,0,0,0
1/14/20,New Zealand,0,0,0,0
1/15/20,New Zealand,0,0,0,0
1/16/20,New Zealand,0,0,0,0
1/17/20,New Zealand,0,0,0,0
1/18/20,New Zealand,0,0,0,0
1/19/20,New Zealand,0,0,0,0
1/20/20,New Zealand,0,0,0,0
1/21/20,New Zealand,0,0,0,0
1/22/20,New Zealand,0,0,0,0
1/23/20,New Zealand,0,0,0,0
1/24/20,New Zealand,0,0,0,0
1/25/20,New Zealand,0,0,0,0
1/26/20,New Zealand,0,0,0,0
1/27/20,New Zealand,0,0,0,0
1/28/20,New Zealand,0,0,0,0
1/29/20,New Zealand,0,0,0,0
1/30/20,New Zealand,0,0,0,0
1/31/20,New Zealand,0,0,0,0
2/1/20,New Zealand,0,0,0,0
2/2/20,New Zealand,0,0,0,0
2/3/20,New Zealand,0,0,0,0
2/4/20,New Zealand,0,0,0,0
2/5/20,New Zealand,0,0,0,0
2/6/20,New Zealand,0,0,0,0
2/7/20,New Zealand,0,0,0,0
2/8/20,New Zealand,0,0,0,0
2/9/20,New Zealand,0,0,0,0
2/10/20,New Zealand,0,0,0,0
2/11/20,New Zealand,0,0,0,0
2/12/20,New Zealand,0,0,0,0
2/13/20,New Zealand,0,0,0,0
2/14/20,New Zealand,0,0,0,0
2/15/20,New Zealand,0,0,0,0
2/16/20,New Zealand,0,0,0,0
2/17/20,New Zealand,0,0,0,0
2/18/20,New Zealand,0,0,0,0
2/19/20,New Zealand,0,0,0,0
2/20/20,New Zealand,0,0,0,0
2/21/20,New Zealand,0,0,0,0
2/22/20,New Zealand,0,0,0,0
2/23/20,New Zealand,0,0,0,0
2/24/20,New Zealand,0,0,0,0
2/25/20,New Zealand,0,0,0,0
2/26/20,New Zealand,0,0,0,0
2/27/20,New Zealand,0,0,0,0
2/28/20,New Zealand,1,0,1,0
2/29/20,New Zealand,0,0,1,0
3/1/20,New Zealand,0,0,1,0
3/2/20,New Zealand,0,0,1,0
3/4/20,New Zealand,1,0,2,0
3/5/20,New Zealand,1,0,3,0
3/6/20,New Zealand,1,0,4,0
3/7/20,New Zealand,1,0,5,0
3/14/20,New Zealand,1,0,6,0
3/15/20,New Zealand,2,0,8,0
3/18/20,New Zealand,12,0,20,0
3/19/20,New Zealand,8,0,28,0
3/20/20,New Zealand,11,0,39,0
3/21/20,New Zealand,14,0,53,0
3/22/20,New Zealand,13,0,66,0
3/23/20,New Zealand,36,0,102,0
3/24/20,New Zealand,40,0,142,0
3/25/20,New Zealand,47,0,189,0
3/19/20,Nicaragua,1,0,1,0
3/20/20,Nicaragua,0,0,1,0
3/21/20,Nicaragua,0,0,1,0
3/22/20,Nicaragua,0,0,1,0
3/23/20,Nicaragua,1,0,2,0
3/24/20,Nicaragua,0,0,2,0
3/25/20,Nicaragua,0,0,2,0
3/21/20,Niger,1,0,1,0
3/22/20,Niger,0,0,1,0
3/23/20,Niger,0,0,1,0
3/24/20,Niger,1,0,2,0
3/25/20,Niger,5,1,7,1
12/31/19,Nigeria,0,0,0,0
1/1/20,Nigeria,0,0,0,0
1/2/20,Nigeria,0,0,0,0
1/3/20,Nigeria,0,0,0,0
1/4/20,Nigeria,0,0,0,0
1/5/20,Nigeria,0,0,0,0
1/6/20,Nigeria,0,0,0,0
1/7/20,Nigeria,0,0,0,0
1/8/20,Nigeria,0,0,0,0
1/9/20,Nigeria,0,0,0,0
1/10/20,Nigeria,0,0,0,0
1/11/20,Nigeria,0,0,0,0
1/12/20,Nigeria,0,0,0,0
1/13/20,Nigeria,0,0,0,0
1/14/20,Nigeria,0,0,0,0
1/15/20,Nigeria,0,0,0,0
1/16/20,Nigeria,0,0,0,0
1/17/20,Nigeria,0,0,0,0
1/18/20,Nigeria,0,0,0,0
1/19/20,Nigeria,0,0,0,0
1/20/20,Nigeria,0,0,0,0
1/21/20,Nigeria,0,0,0,0
1/22/20,Nigeria,0,0,0,0
1/23/20,Nigeria,0,0,0,0
1/24/20,Nigeria,0,0,0,0
1/25/20,Nigeria,0,0,0,0
1/26/20,Nigeria,0,0,0,0
1/27/20,Nigeria,0,0,0,0
1/28/20,Nigeria,0,0,0,0
1/29/20,Nigeria,0,0,0,0
1/30/20,Nigeria,0,0,0,0
1/31/20,Nigeria,0,0,0,0
2/1/20,Nigeria,0,0,0,0
2/2/20,Nigeria,0,0,0,0
2/3/20,Nigeria,0,0,0,0
2/4/20,Nigeria,0,0,0,0
2/5/20,Nigeria,0,0,0,0
2/6/20,Nigeria,0,0,0,0
2/7/20,Nigeria,0,0,0,0
2/8/20,Nigeria,0,0,0,0
2/9/20,Nigeria,0,0,0,0
2/10/20,Nigeria,0,0,0,0
2/11/20,Nigeria,0,0,0,0
2/12/20,Nigeria,0,0,0,0
2/13/20,Nigeria,0,0,0,0
2/14/20,Nigeria,0,0,0,0
2/15/20,Nigeria,0,0,0,0
2/16/20,Nigeria,0,0,0,0
2/17/20,Nigeria,0,0,0,0
2/18/20,Nigeria,0,0,0,0
2/19/20,Nigeria,0,0,0,0
2/20/20,Nigeria,0,0,0,0
2/21/20,Nigeria,0,0,0,0
2/22/20,Nigeria,0,0,0,0
2/23/20,Nigeria,0,0,0,0
2/24/20,Nigeria,0,0,0,0
2/25/20,Nigeria,0,0,0,0
2/26/20,Nigeria,0,0,0,0
2/27/20,Nigeria,0,0,0,0
2/28/20,Nigeria,1,0,1,0
2/29/20,Nigeria,0,0,1,0
3/1/20,Nigeria,0,0,1,0
3/2/20,Nigeria,0,0,1,0
3/10/20,Nigeria,1,0,2,0
3/15/20,Nigeria,0,0,2,0
3/16/20,Nigeria,0,0,2,0
3/17/20,Nigeria,0,0,2,0
3/18/20,Nigeria,1,0,3,0
3/19/20,Nigeria,5,0,8,0
3/20/20,Nigeria,0,0,8,0
3/21/20,Nigeria,4,0,12,0
3/22/20,Nigeria,10,0,22,0
3/23/20,Nigeria,8,0,30,0
3/24/20,Nigeria,10,1,40,1
3/25/20,Nigeria,4,0,44,1
12/31/19,Norway,0,0,0,0
1/1/20,Norway,0,0,0,0
1/2/20,Norway,0,0,0,0
1/3/20,Norway,0,0,0,0
1/4/20,Norway,0,0,0,0
1/5/20,Norway,0,0,0,0
1/6/20,Norway,0,0,0,0
1/7/20,Norway,0,0,0,0
1/8/20,Norway,0,0,0,0
1/9/20,Norway,0,0,0,0
1/10/20,Norway,0,0,0,0
1/11/20,Norway,0,0,0,0
1/12/20,Norway,0,0,0,0
1/13/20,Norway,0,0,0,0
1/14/20,Norway,0,0,0,0
1/15/20,Norway,0,0,0,0
1/16/20,Norway,0,0,0,0
1/17/20,Norway,0,0,0,0
1/18/20,Norway,0,0,0,0
1/19/20,Norway,0,0,0,0
1/20/20,Norway,0,0,0,0
1/21/20,Norway,0,0,0,0
1/22/20,Norway,0,0,0,0
1/23/20,Norway,0,0,0,0
1/24/20,Norway,0,0,0,0
1/25/20,Norway,0,0,0,0
1/26/20,Norway,0,0,0,0
1/27/20,Norway,0,0,0,0
1/28/20,Norway,0,0,0,0
1/29/20,Norway,0,0,0,0
1/30/20,Norway,0,0,0,0
1/31/20,Norway,0,0,0,0
2/1/20,Norway,0,0,0,0
2/2/20,Norway,0,0,0,0
2/3/20,Norway,0,0,0,0
2/4/20,Norway,0,0,0,0
2/5/20,Norway,0,0,0,0
2/6/20,Norway,0,0,0,0
2/7/20,Norway,0,0,0,0
2/8/20,Norway,0,0,0,0
2/9/20,Norway,0,0,0,0
2/10/20,Norway,0,0,0,0
2/11/20,Norway,0,0,0,0
2/12/20,Norway,0,0,0,0
2/13/20,Norway,0,0,0,0
2/14/20,Norway,0,0,0,0
2/15/20,Norway,0,0,0,0
2/16/20,Norway,0,0,0,0
2/17/20,Norway,0,0,0,0
2/18/20,Norway,0,0,0,0
2/19/20,Norway,0,0,0,0
2/20/20,Norway,0,0,0,0
2/21/20,Norway,0,0,0,0
2/22/20,Norway,0,0,0,0
2/23/20,Norway,0,0,0,0
2/24/20,Norway,0,0,0,0
2/25/20,Norway,0,0,0,0
2/26/20,Norway,0,0,0,0
2/27/20,Norway,1,0,1,0
2/28/20,Norway,3,0,4,0
2/29/20,Norway,2,0,6,0
3/1/20,Norway,9,0,15,0
3/2/20,Norway,4,0,19,0
3/3/20,Norway,6,0,25,0
3/4/20,Norway,8,0,33,0
3/5/20,Norway,23,0,56,0
3/6/20,Norway,30,0,86,0
3/7/20,Norway,27,0,113,0
3/8/20,Norway,34,0,147,0
3/9/20,Norway,22,0,169,0
3/10/20,Norway,23,0,192,0
3/11/20,Norway,85,0,277,0
3/12/20,Norway,212,0,489,0
3/13/20,Norway,132,1,621,1
3/14/20,Norway,0,0,621,1
3/15/20,Norway,286,0,907,1
3/16/20,Norway,170,0,1077,1
3/17/20,Norway,92,2,1169,3
3/18/20,Norway,139,0,1308,3
3/19/20,Norway,115,0,1423,3
3/20/20,Norway,129,3,1552,6
3/21/20,Norway,190,1,1742,7
3/22/20,Norway,184,0,1926,7
3/23/20,Norway,206,0,2132,7
3/24/20,Norway,239,1,2371,8
3/25/20,Norway,195,2,2566,10
12/31/19,Oman,0,0,0,0
1/1/20,Oman,0,0,0,0
1/2/20,Oman,0,0,0,0
1/3/20,Oman,0,0,0,0
1/4/20,Oman,0,0,0,0
1/5/20,Oman,0,0,0,0
1/6/20,Oman,0,0,0,0
1/7/20,Oman,0,0,0,0
1/8/20,Oman,0,0,0,0
1/9/20,Oman,0,0,0,0
1/10/20,Oman,0,0,0,0
1/11/20,Oman,0,0,0,0
1/12/20,Oman,0,0,0,0
1/13/20,Oman,0,0,0,0
1/14/20,Oman,0,0,0,0
1/15/20,Oman,0,0,0,0
1/16/20,Oman,0,0,0,0
1/17/20,Oman,0,0,0,0
1/18/20,Oman,0,0,0,0
1/19/20,Oman,0,0,0,0
1/20/20,Oman,0,0,0,0
1/21/20,Oman,0,0,0,0
1/22/20,Oman,0,0,0,0
1/23/20,Oman,0,0,0,0
1/24/20,Oman,0,0,0,0
1/25/20,Oman,0,0,0,0
1/26/20,Oman,0,0,0,0
1/27/20,Oman,0,0,0,0
1/28/20,Oman,0,0,0,0
1/29/20,Oman,0,0,0,0
1/30/20,Oman,0,0,0,0
1/31/20,Oman,0,0,0,0
2/1/20,Oman,0,0,0,0
2/2/20,Oman,0,0,0,0
2/3/20,Oman,0,0,0,0
2/4/20,Oman,0,0,0,0
2/5/20,Oman,0,0,0,0
2/6/20,Oman,0,0,0,0
2/7/20,Oman,0,0,0,0
2/8/20,Oman,0,0,0,0
2/9/20,Oman,0,0,0,0
2/10/20,Oman,0,0,0,0
2/11/20,Oman,0,0,0,0
2/12/20,Oman,0,0,0,0
2/13/20,Oman,0,0,0,0
2/14/20,Oman,0,0,0,0
2/15/20,Oman,0,0,0,0
2/16/20,Oman,0,0,0,0
2/17/20,Oman,0,0,0,0
2/18/20,Oman,0,0,0,0
2/19/20,Oman,0,0,0,0
2/20/20,Oman,0,0,0,0
2/21/20,Oman,0,0,0,0
2/22/20,Oman,0,0,0,0
2/23/20,Oman,0,0,0,0
2/24/20,Oman,0,0,0,0
2/25/20,Oman,2,0,2,0
2/26/20,Oman,2,0,4,0
2/27/20,Oman,0,0,4,0
2/28/20,Oman,2,0,6,0
2/29/20,Oman,0,0,6,0
3/1/20,Oman,0,0,6,0
3/2/20,Oman,0,0,6,0
3/3/20,Oman,1,0,7,0
3/5/20,Oman,8,0,15,0
3/6/20,Oman,1,0,16,0
3/10/20,Oman,2,0,18,0
3/11/20,Oman,0,0,18,0
3/14/20,Oman,2,0,20,0
3/15/20,Oman,0,0,20,0
3/16/20,Oman,2,0,22,0
3/17/20,Oman,2,0,24,0
3/18/20,Oman,0,0,24,0
3/19/20,Oman,15,0,39,0
3/20/20,Oman,0,0,39,0
3/21/20,Oman,9,0,48,0
3/22/20,Oman,4,0,52,0
3/23/20,Oman,3,0,55,0
3/24/20,Oman,11,0,66,0
3/25/20,Oman,18,0,84,0
12/31/19,Pakistan,0,0,0,0
1/1/20,Pakistan,0,0,0,0
1/2/20,Pakistan,0,0,0,0
1/3/20,Pakistan,0,0,0,0
1/4/20,Pakistan,0,0,0,0
1/5/20,Pakistan,0,0,0,0
1/6/20,Pakistan,0,0,0,0
1/7/20,Pakistan,0,0,0,0
1/8/20,Pakistan,0,0,0,0
1/9/20,Pakistan,0,0,0,0
1/10/20,Pakistan,0,0,0,0
1/11/20,Pakistan,0,0,0,0
1/12/20,Pakistan,0,0,0,0
1/13/20,Pakistan,0,0,0,0
1/14/20,Pakistan,0,0,0,0
1/15/20,Pakistan,0,0,0,0
1/16/20,Pakistan,0,0,0,0
1/17/20,Pakistan,0,0,0,0
1/18/20,Pakistan,0,0,0,0
1/19/20,Pakistan,0,0,0,0
1/20/20,Pakistan,0,0,0,0
1/21/20,Pakistan,0,0,0,0
1/22/20,Pakistan,0,0,0,0
1/23/20,Pakistan,0,0,0,0
1/24/20,Pakistan,0,0,0,0
1/25/20,Pakistan,0,0,0,0
1/26/20,Pakistan,0,0,0,0
1/27/20,Pakistan,0,0,0,0
1/28/20,Pakistan,0,0,0,0
1/29/20,Pakistan,0,0,0,0
1/30/20,Pakistan,0,0,0,0
1/31/20,Pakistan,0,0,0,0
2/1/20,Pakistan,0,0,0,0
2/2/20,Pakistan,0,0,0,0
2/3/20,Pakistan,0,0,0,0
2/4/20,Pakistan,0,0,0,0
2/5/20,Pakistan,0,0,0,0
2/6/20,Pakistan,0,0,0,0
2/7/20,Pakistan,0,0,0,0
2/8/20,Pakistan,0,0,0,0
2/9/20,Pakistan,0,0,0,0
2/10/20,Pakistan,0,0,0,0
2/11/20,Pakistan,0,0,0,0
2/12/20,Pakistan,0,0,0,0
2/13/20,Pakistan,0,0,0,0
2/14/20,Pakistan,0,0,0,0
2/15/20,Pakistan,0,0,0,0
2/16/20,Pakistan,0,0,0,0
2/17/20,Pakistan,0,0,0,0
2/18/20,Pakistan,0,0,0,0
2/19/20,Pakistan,0,0,0,0
2/20/20,Pakistan,0,0,0,0
2/21/20,Pakistan,0,0,0,0
2/22/20,Pakistan,0,0,0,0
2/23/20,Pakistan,0,0,0,0
2/24/20,Pakistan,0,0,0,0
2/25/20,Pakistan,0,0,0,0
2/26/20,Pakistan,0,0,0,0
2/27/20,Pakistan,2,0,2,0
2/28/20,Pakistan,0,0,2,0
2/29/20,Pakistan,0,0,2,0
3/1/20,Pakistan,2,0,4,0
3/2/20,Pakistan,0,0,4,0
3/4/20,Pakistan,1,0,5,0
3/7/20,Pakistan,1,0,6,0
3/10/20,Pakistan,10,0,16,0
3/11/20,Pakistan,0,0,16,0
3/12/20,Pakistan,4,0,20,0
3/13/20,Pakistan,1,0,21,0
3/14/20,Pakistan,0,0,21,0
3/15/20,Pakistan,9,0,30,0
3/16/20,Pakistan,1,0,31,0
3/17/20,Pakistan,156,0,187,0
3/18/20,Pakistan,0,0,187,0
3/19/20,Pakistan,115,0,302,0
3/20/20,Pakistan,176,2,478,2
3/21/20,Pakistan,17,1,495,3
3/22/20,Pakistan,151,0,646,3
3/23/20,Pakistan,138,2,784,5
3/24/20,Pakistan,103,1,887,6
3/25/20,Pakistan,104,1,991,7
3/6/20,Palestine,7,0,7,0
3/7/20,Palestine,9,0,16,0
3/8/20,Palestine,3,0,19,0
3/10/20,Palestine,1,0,20,0
3/11/20,Palestine,9,0,29,0
3/12/20,Palestine,1,0,30,0
3/14/20,Palestine,5,0,35,0
3/15/20,Palestine,3,0,38,0
3/16/20,Palestine,0,0,38,0
3/17/20,Palestine,1,0,39,0
3/18/20,Palestine,2,0,41,0
3/19/20,Palestine,3,0,44,0
3/20/20,Palestine,3,0,47,0
3/21/20,Palestine,1,0,48,0
3/22/20,Palestine,4,0,52,0
3/23/20,Palestine,7,0,59,0
3/24/20,Palestine,0,0,59,0
3/25/20,Palestine,1,0,60,0
3/10/20,Panama,1,0,1,0
3/11/20,Panama,6,1,7,1
3/12/20,Panama,7,0,14,1
3/13/20,Panama,13,0,27,1
3/14/20,Panama,9,0,36,1
3/15/20,Panama,7,0,43,1
3/16/20,Panama,0,0,43,1
3/17/20,Panama,26,0,69,1
3/18/20,Panama,17,0,86,1
3/19/20,Panama,23,0,109,1
3/20/20,Panama,28,0,137,1
3/21/20,Panama,63,0,200,1
3/22/20,Panama,45,2,245,3
3/23/20,Panama,68,0,313,3
3/24/20,Panama,32,3,345,6
3/25/20,Panama,98,0,443,6
3/21/20,Papua New Guinea,1,0,1,0
3/22/20,Papua New Guinea,0,0,1,0
3/23/20,Papua New Guinea,0,0,1,0
3/24/20,Papua New Guinea,0,0,1,0
3/25/20,Papua New Guinea,0,0,1,0
3/8/20,Paraguay,1,0,1,0
3/11/20,Paraguay,4,0,5,0
3/13/20,Paraguay,1,0,6,0
3/14/20,Paraguay,1,0,7,0
3/16/20,Paraguay,1,0,8,0
3/17/20,Paraguay,1,0,9,0
3/18/20,Paraguay,2,0,11,0
3/19/20,Paraguay,0,0,11,0
3/20/20,Paraguay,2,0,13,0
3/21/20,Paraguay,5,1,18,1
3/22/20,Paraguay,4,0,22,1
3/23/20,Paraguay,0,0,22,1
3/24/20,Paraguay,5,0,27,1
3/25/20,Paraguay,10,2,37,3
3/7/20,Peru,1,0,1,0
3/9/20,Peru,6,0,7,0
3/10/20,Peru,2,0,9,0
3/11/20,Peru,2,0,11,0
3/12/20,Peru,6,0,17,0
3/13/20,Peru,5,0,22,0
3/14/20,Peru,16,0,38,0
3/15/20,Peru,5,0,43,0
3/16/20,Peru,28,0,71,0
3/17/20,Peru,15,0,86,0
3/18/20,Peru,31,0,117,0
3/19/20,Peru,28,0,145,0
3/20/20,Peru,89,2,234,2
3/21/20,Peru,29,1,263,3
3/22/20,Peru,55,2,318,5
3/23/20,Peru,45,0,363,5
3/24/20,Peru,32,0,395,5
3/25/20,Peru,21,2,416,7
12/31/19,Philippines,0,0,0,0
1/1/20,Philippines,0,0,0,0
1/2/20,Philippines,0,0,0,0
1/3/20,Philippines,0,0,0,0
1/4/20,Philippines,0,0,0,0
1/5/20,Philippines,0,0,0,0
1/6/20,Philippines,0,0,0,0
1/7/20,Philippines,0,0,0,0
1/8/20,Philippines,0,0,0,0
1/9/20,Philippines,0,0,0,0
1/10/20,Philippines,0,0,0,0
1/11/20,Philippines,0,0,0,0
1/12/20,Philippines,0,0,0,0
1/13/20,Philippines,0,0,0,0
1/14/20,Philippines,0,0,0,0
1/15/20,Philippines,0,0,0,0
1/16/20,Philippines,0,0,0,0
1/17/20,Philippines,0,0,0,0
1/18/20,Philippines,0,0,0,0
1/19/20,Philippines,0,0,0,0
1/20/20,Philippines,0,0,0,0
1/21/20,Philippines,0,0,0,0
1/22/20,Philippines,0,0,0,0
1/23/20,Philippines,0,0,0,0
1/24/20,Philippines,0,0,0,0
1/25/20,Philippines,0,0,0,0
1/26/20,Philippines,0,0,0,0
1/27/20,Philippines,0,0,0,0
1/28/20,Philippines,0,0,0,0
1/29/20,Philippines,0,0,0,0
1/30/20,Philippines,1,0,1,0
1/31/20,Philippines,0,0,1,0
2/1/20,Philippines,0,0,1,0
2/2/20,Philippines,1,1,2,1
2/3/20,Philippines,0,0,2,1
2/4/20,Philippines,0,0,2,1
2/5/20,Philippines,0,0,2,1
2/6/20,Philippines,1,0,3,1
2/7/20,Philippines,0,0,3,1
2/8/20,Philippines,0,0,3,1
2/9/20,Philippines,0,0,3,1
2/10/20,Philippines,0,0,3,1
2/11/20,Philippines,0,0,3,1
2/12/20,Philippines,0,0,3,1
2/13/20,Philippines,0,0,3,1
2/14/20,Philippines,0,0,3,1
2/15/20,Philippines,0,0,3,1
2/16/20,Philippines,0,0,3,1
2/17/20,Philippines,0,0,3,1
2/18/20,Philippines,0,0,3,1
2/19/20,Philippines,0,0,3,1
2/20/20,Philippines,0,0,3,1
2/21/20,Philippines,0,0,3,1
2/22/20,Philippines,0,0,3,1
2/23/20,Philippines,0,0,3,1
2/24/20,Philippines,0,0,3,1
2/25/20,Philippines,0,0,3,1
2/26/20,Philippines,0,0,3,1
2/27/20,Philippines,0,0,3,1
2/28/20,Philippines,0,0,3,1
2/29/20,Philippines,0,0,3,1
3/1/20,Philippines,0,0,3,1
3/2/20,Philippines,0,0,3,1
3/7/20,Philippines,2,0,5,1
3/8/20,Philippines,1,0,6,1
3/9/20,Philippines,4,0,10,1
3/10/20,Philippines,23,0,33,1
3/11/20,Philippines,0,0,33,1
3/12/20,Philippines,16,1,49,2
3/13/20,Philippines,3,0,52,2
3/14/20,Philippines,12,4,64,6
3/15/20,Philippines,47,0,111,6
3/16/20,Philippines,29,6,140,12
3/17/20,Philippines,2,0,142,12
3/18/20,Philippines,45,2,187,14
3/19/20,Philippines,15,3,202,17
3/20/20,Philippines,28,1,230,18
3/21/20,Philippines,0,0,230,18
3/22/20,Philippines,150,7,380,25
3/23/20,Philippines,0,0,380,25
3/24/20,Philippines,82,8,462,33
3/25/20,Philippines,90,2,552,35
3/4/20,Poland,1,0,1,0
3/7/20,Poland,4,0,5,0
3/8/20,Poland,1,0,6,0
3/9/20,Poland,5,0,11,0
3/10/20,Poland,6,0,17,0
3/11/20,Poland,5,0,22,0
3/12/20,Poland,9,0,31,0
3/13/20,Poland,18,1,49,1
3/14/20,Poland,19,1,68,2
3/15/20,Poland,36,1,104,3
3/16/20,Poland,21,0,125,3
3/17/20,Poland,52,1,177,4
3/18/20,Poland,61,1,238,5
3/19/20,Poland,49,0,287,5
3/20/20,Poland,68,0,355,5
3/21/20,Poland,70,0,425,5
3/22/20,Poland,111,0,536,5
3/23/20,Poland,98,2,634,7
3/24/20,Poland,115,1,749,8
3/25/20,Poland,152,2,901,10
3/3/20,Portugal,2,0,2,0
3/4/20,Portugal,2,0,4,0
3/5/20,Portugal,1,0,5,0
3/6/20,Portugal,4,0,9,0
3/7/20,Portugal,4,0,13,0
3/8/20,Portugal,8,0,21,0
3/9/20,Portugal,9,0,30,0
3/10/20,Portugal,9,0,39,0
3/11/20,Portugal,2,0,41,0
3/12/20,Portugal,18,0,59,0
3/13/20,Portugal,19,0,78,0
3/14/20,Portugal,34,0,112,0
3/15/20,Portugal,57,0,169,0
3/16/20,Portugal,76,0,245,0
3/17/20,Portugal,86,0,331,0
3/18/20,Portugal,117,1,448,1
3/19/20,Portugal,194,1,642,2
3/20/20,Portugal,143,1,785,3
3/21/20,Portugal,235,3,1020,6
3/22/20,Portugal,260,6,1280,12
3/23/20,Portugal,320,2,1600,14
3/24/20,Portugal,460,9,2060,23
3/25/20,Portugal,302,10,2362,33
12/31/19,Qatar,0,0,0,0
1/1/20,Qatar,0,0,0,0
1/2/20,Qatar,0,0,0,0
1/3/20,Qatar,0,0,0,0
1/4/20,Qatar,0,0,0,0
1/5/20,Qatar,0,0,0,0
1/6/20,Qatar,0,0,0,0
1/7/20,Qatar,0,0,0,0
1/8/20,Qatar,0,0,0,0
1/9/20,Qatar,0,0,0,0
1/10/20,Qatar,0,0,0,0
1/11/20,Qatar,0,0,0,0
1/12/20,Qatar,0,0,0,0
1/13/20,Qatar,0,0,0,0
1/14/20,Qatar,0,0,0,0
1/15/20,Qatar,0,0,0,0
1/16/20,Qatar,0,0,0,0
1/17/20,Qatar,0,0,0,0
1/18/20,Qatar,0,0,0,0
1/19/20,Qatar,0,0,0,0
1/20/20,Qatar,0,0,0,0
1/21/20,Qatar,0,0,0,0
1/22/20,Qatar,0,0,0,0
1/23/20,Qatar,0,0,0,0
